class,image,signatureSample0,signatureSample1,signatureSample2,signatureSample3,signatureSample4,signatureSample5,signatureSample6,signatureSample7,signatureSample8,signatureSample9,signatureSample10,signatureSample11,signatureSample12,signatureSample13,signatureSample14,signatureSample15,signatureSample16,signatureSample17,signatureSample18,signatureSample19,signatureSample20,signatureSample21,signatureSample22,signatureSample23,signatureSample24,signatureSample25,signatureSample26,signatureSample27,signatureSample28,signatureSample29,signatureSample30,signatureSample31,signatureSample32,signatureSample33,signatureSample34,signatureSample35,signatureSample36,signatureSample37,signatureSample38,signatureSample39,signatureSample40,signatureSample41,signatureSample42,signatureSample43,signatureSample44,signatureSample45,signatureSample46,signatureSample47,signatureSample48,signatureSample49,signatureSample50,signatureSample51,signatureSample52,signatureSample53,signatureSample54,signatureSample55,signatureSample56,signatureSample57,signatureSample58,signatureSample59,signatureSample60,signatureSample61,signatureSample62,signatureSample63,signatureSample64,signatureSample65,signatureSample66,signatureSample67,signatureSample68,signatureSample69,signatureSample70,signatureSample71,signatureSample72,signatureSample73,signatureSample74,signatureSample75,signatureSample76,signatureSample77,signatureSample78,signatureSample79,signatureSample80,signatureSample81,signatureSample82,signatureSample83,signatureSample84,signatureSample85,signatureSample86,signatureSample87,signatureSample88,signatureSample89,signatureSample90,signatureSample91,signatureSample92,signatureSample93,signatureSample94,signatureSample95,signatureSample96,signatureSample97,signatureSample98,signatureSample99
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q6n-2.PNG,9.01265,10.761,13.7375,16.7223,19.7118,21.7064,24.6999,27.6948,30.6907,32.6884,35.6855,38.6566,41.6563,43.6562,46.656,49.6554,52.6552,54.6552,57.6551,60.6711,63.6703,65.6697,62.7021,59.6714,56.6724,53.6735,51.6742,48.6554,45.6556,42.6558,40.6559,37.6567,34.657,31.6573,29.6576,26.6581,23.6588,20.6596,18.6603,15.6617,12.7441,9.77206,7.80263,4.89516,2.24594,2.03122,3.67609,6.5265,9.36141,12.3579,15.3544,17.3536,20.3526,23.3519,26.3513,28.3855,31.3818,34.3788,37.3762,39.3747,42.3728,45.3711,48.3493,50.3687,53.4045,56.4015,59.3987,61.4455,64.441,67.4958,70.56,72.7326,69.649,66.4381,63.3955,60.3979,58.3657,55.3667,52.3678,49.3691,47.3494,44.3495,41.3497,38.3499,36.3501,33.3504,30.3507,27.3511,25.3515,22.3521,19.3539,16.3552,14.3564,11.4483,8.48428,5.91119,4.1898,2.54417,3.65939,6.18947
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q6ni-0.PNG,44.71,43.4874,41.5529,39.1276,37.4305,36.4662,34.2738,32.3448,29.9084,29.1863,27.2641,25.0648,22.8725,21.9065,19.9847,17.7847,15.8678,14.9175,12.706,10.5048,8.32226,7.17102,5.18792,3.22574,1.1465,0.897424,2.22913,4.05708,6.27447,8.17679,9.1436,11.0949,13.2667,15.4569,16.7056,18.6164,20.8201,23.0301,23.9819,25.8964,27.8229,29.7591,30.7303,32.6778,34.6314,36.5899,37.5709,39.5356,41.5036,39.7301,37.7755,36.8,34.8533,32.9129,30.9801,30.0171,28.0986,26.1924,23.9819,23.0301,20.8201,18.9205,16.7056,15.4569,13.5434,11.3364,9.43523,8.50165,6.27447,4.45849,2.22913,1.49116,1.65307,3.13426,5.18792,7.17102,8.32226,10.2844,12.4443,14.6271,15.595,17.7847,19.7181,21.9065,22.8725,25.0648,26.9954,28.9354,29.9084,32.3448,34.2738,36.2106,37.1814,39.1276,41.5529,43.4874,44.4568,46.3995,48.5799,46.6422
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q6ni-2.PNG,126.527,120.209,113.893,107.577,100.565,94.8063,88.7767,81.8036,75.795,69.7993,63.2476,57.3177,51.8475,46.5081,39.9691,35.0481,30.5157,25.9908,22.1942,20.5772,19.8483,21.0479,23.7922,27.6248,33.0403,38.062,43.058,49.5634,54.8819,60.6884,64.3261,64.2896,64.811,64.9023,67.7739,69.9186,72.4978,75.9964,79.3647,83.0306,86.903,91.1232,95.534,99.4816,105.034,109.925,114.921,120.865,126.046,131.297,135.72,131.71,126.916,121.215,115.228,110.75,105.841,100.264,95.6321,91.8458,86.903,82.9025,79.155,75.6981,72.9667,69.4072,67.1569,65.1346,63.9626,63.3396,62.329,60.6884,54.8819,49.5634,43.058,37.6953,32.5865,27.0434,23.0714,20.18,18.6735,19.5867,22.1942,25.1742,29.8233,34.4469,39.9691,46.035,51.4235,56.9345,63.8201,69.7993,75.4792,81.4988,88.4846,94.5223,100.565,107.577,113.63,119.944
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q7-2.PNG,37.4634,36.4085,34.4105,32.4127,30.4153,29.4167,27.4199,25.4235,23.4278,21.5302,20.4357,18.3832,16.3843,14.3858,13.3867,11.389,9.38256,7.38497,5.38917,4.3927,2.40857,0.553692,1.67689,2.65794,4.64435,6.63893,8.63601,10.6342,11.6335,13.6325,15.6317,17.6311,18.6795,20.6744,22.63,24.6666,26.6636,27.6622,29.6598,30.8154,31.1003,31.2897,32.7251,33.2951,33.9735,34.7539,35.1803,36.101,37.1069,38.191,38.191,37.6396,36.5937,35.6296,34.7539,34.3514,33.6212,32.9962,32.4825,32.0855,31.9321,31.7179,30.6587,28.6293,27.6294,25.6296,23.6299,21.6302,19.6306,18.6795,16.6369,14.6383,12.6402,11.6414,9.64449,7.64924,5.65734,3.67425,2.6921,0.861427,1.49556,3.4251,4.41346,6.40104,8.39452,10.3817,12.4756,13.468,15.4558,17.4464,19.4389,20.4357,22.5232,24.511,26.5007,28.4917,29.4877,31.4805,33.4741,35.4685
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q7c-1.PNG,9.85928,9.85928,9.85928,9.01757,9.01757,8.21143,8.21143,7.45243,7.45243,6.75647,6.75647,6.145,6.145,5.64554,5.64554,5.28991,5.28991,5.28991,5.10826,5.10826,4.12646,4.12646,3.13845,3.13845,2.1615,2.1615,1.22242,1.22242,0.562623,0.562623,1.06713,1.06713,1.99022,1.99022,1.99022,2.96365,2.96365,3.95037,3.95037,4.94243,4.94243,5.93716,5.93716,6.93341,6.93341,7.92359,7.92359,8.92219,8.92219,9.92107,9.92107,9.92107,10.9202,10.9202,9.92107,9.92107,8.92219,8.92219,7.92359,7.92359,6.92539,6.92539,5.9278,5.9278,4.94243,4.94243,3.95037,3.95037,3.95037,2.96365,2.96365,1.99022,1.99022,1.06713,1.06713,0.453244,0.453244,1.1761,1.1761,2.13565,2.13565,3.1207,3.1207,4.11297,4.11297,4.11297,5.28991,5.28991,5.64554,5.64554,6.145,6.145,6.75647,6.75647,7.45243,7.45243,8.21143,8.21143,9.01757,9.01757
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q7c-2.PNG,31.5674,31.1457,31.042,31.2595,32.6533,33.4333,34.4868,35.7895,37.9733,39.6424,42.0548,44.0018,46.5751,48.7318,51.4186,54.5572,53.2284,50.5191,47.8445,45.2108,43.1563,40.6618,38.24,36.5615,35.0884,33.8474,32.8648,31.2891,30.8457,30.7231,29.9471,30.4512,30.2687,30.3827,30.79,29.5614,26.7072,23.8888,21.1205,17.9769,15.3156,12.805,11.2993,9.64748,8.74493,8.82462,9.86275,11.6049,13.7867,16.2319,19.3178,21.547,24.3243,27.4842,30.3114,33.169,36.0497,38.9484,41.8614,45.2591,47.9321,50.8614,53.7986,56.7423,59.6916,60.6758,60.8593,57.9177,54.9823,52.0544,49.1351,46.2261,42.8351,40.1715,37.2874,34.1269,31.584,28.4226,25.6212,22.8702,20.1902,17.6138,15.1936,13.0171,11.227,10.0322,9.65639,10.1905,11.5085,12.6783,15.0113,17.5482,20.2124,22.9595,26.116,28.9248,31.4792,31.7735,31.379,31.2686
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q7ci-1.PNG,75.4697,73.4721,70.4759,67.4801,64.4846,62.4879,59.4933,56.4992,53.4471,51.4496,48.4538,45.4586,42.464,40.468,37.4749,34.483,31.4926,29.3889,26.4327,23.4392,20.392,18.4547,15.4688,12.4897,9.52371,6.58855,4.6777,2.14214,2.30145,4.66167,6.64854,9.63903,12.6232,15.6222,17.6706,20.663,23.6573,26.6529,28.7154,31.7062,34.6986,37.6921,39.6884,42.6835,45.6792,48.7342,50.6731,53.67,56.6673,59.6648,62.7082,60.7112,57.7161,54.7214,51.7274,49.7318,46.7391,43.7475,40.757,38.7642,35.7764,32.7909,29.7121,27.7189,24.7312,21.7468,18.6678,16.6738,13.6228,10.6242,7.62664,5.62972,2.69429,0.742516,3.44143,6.4137,8.40617,11.3998,14.4748,17.4589,19.451,22.3911,25.4347,28.4292,30.4261,33.4221,36.4188,39.416,41.4659,44.4122,47.4553,50.451,52.4483,55.4447,58.4415,61.4386,63.4368,66.4344,69.4321,72.4733
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q7ci-2.PNG,59.8015,57.8142,55.7183,52.85,50.8662,47.8932,45.78,43.7957,40.8222,38.8421,35.8761,33.7512,30.7819,28.806,26.8336,23.7112,21.7365,18.7846,16.8261,14.8786,11.7283,9.78823,6.9422,5.14301,2.15175,1.69895,3.02371,5.79029,7.732,10.5813,12.5785,15.5692,17.6196,19.6139,22.6911,24.6808,27.7727,29.8894,31.8689,34.8427,36.9603,39.9306,41.9131,45.021,47.148,49.2848,52.2434,54.2184,57.3394,59.4799,62.6102,60.6447,58.4956,55.5459,53.3975,50.2704,48.2997,46.1607,43.0422,41.0655,38.105,35.9713,33.0084,30.8788,28.7654,25.7889,23.8078,20.6115,18.6166,16.6229,13.5699,11.5709,8.58527,6.5917,3.61468,1.67616,1.66079,3.79126,5.66721,8.58677,10.7555,13.6856,15.6538,17.8042,20.751,22.7233,25.6898,27.6714,29.6555,32.7608,34.7421,37.7178,39.7036,42.6848,44.6736,46.7727,49.7524,51.7401,54.7234,56.8208
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q7i-1.PNG,33.6479,32.5746,31.6565,30.5788,29.581,28.53,26.5314,25.5322,24.533,23.5987,22.5349,20.5116,19.5116,18.5116,17.5116,16.5116,14.5116,13.5116,12.5116,11.5116,10.5116,9.51159,7.5116,6.5116,5.51161,4.61541,3.64402,1.79796,1.09981,1.08925,1.77859,2.67213,4.59283,5.57413,6.56109,7.55147,8.5441,10.5335,11.5296,12.5263,13.5235,14.5211,15.519,17.5155,18.5141,19.5128,20.5116,21.5105,23.5086,24.5078,25.507,25.4885,24.4885,22.4885,21.4885,20.4885,19.4885,18.4885,16.4885,15.4885,14.4885,13.4885,12.4885,11.4885,9.48849,8.48849,7.4885,6.4885,5.48851,3.48855,2.48859,1.48868,0.489162,0.512232,2.51169,3.51165,4.51163,5.60631,6.59195,8.57321,9.56677,10.5615,11.5572,12.5536,13.5505,15.5455,16.5434,17.5416,18.54,19.5385,21.5116,22.5349,23.5987,24.5952,25.5919,27.5861,28.53,29.581,30.5788,31.6565
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q7i-1_.PNG,58.6001,57.3275,55.1196,53.1288,51.1388,49.0539,47.1612,45.1739,43.079,41.0889,39.0999,37.0124,35.0203,33.0291,31.0391,28.9575,26.9637,24.9029,22.9793,20.9084,18.912,16.9165,14.9221,12.8757,10.904,8.87636,6.87698,4.87811,2.88082,1.18842,1.38401,3.22779,5.18862,7.17112,9.16123,11.1549,13.1505,15.1472,17.1447,19.1427,21.1411,23.1398,25.1387,27.1377,29.1369,31.1362,33.1356,35.2376,37.2316,38.1343,38.1685,38.3152,36.1709,34.1735,32.1765,30.1798,28.1836,26.1881,24.1932,22.1993,20.2066,18.2154,16.2265,14.2406,12.2594,10.2854,8.32385,6.38619,4.50336,2.78875,1.80942,1.88433,3.95697,5.92912,7.91526,9.87614,11.8758,13.8756,15.8754,17.8753,19.8752,21.9841,23.9041,25.9671,27.9605,29.9547,31.9497,33.9453,36.0162,38.1058,40.0943,42.0838,44.1807,46.0656,48.0577,50.144,52.1337,54.1241,56.1152,57.2106
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q7n-2.PNG,36.7353,35.7473,34.76,32.6318,31.6421,29.5262,28.6772,27.6906,25.5607,24.4446,22.457,21.6079,19.3722,18.3758,17.3798,15.3178,14.3186,12.3207,11.322,10.3235,8.32767,7.31714,5.33978,4.34753,2.34079,1.3664,0.504777,1.74078,2.72361,4.8986,5.86379,7.82046,8.8061,9.79465,11.9379,12.919,14.8888,15.8765,16.8657,18.8475,19.9854,21.9589,22.9474,24.927,26.0681,27.0543,29.0295,30.0183,31.998,32.9888,34.9719,33.9801,32.9888,30.8818,29.8881,27.902,26.9097,25.918,23.8153,22.8206,20.8327,19.9854,17.8561,16.7526,15.7563,13.7654,12.771,10.7014,9.70218,8.70314,6.7059,5.70801,3.71562,2.75959,0.916426,0.67237,1.43678,3.35988,4.34753,6.33447,7.31714,9.44243,10.4294,11.4186,13.4018,14.3952,16.5119,17.5001,18.4896,20.4717,21.6079,23.5823,24.5711,26.705,27.6906,28.6772,30.8189,31.8028,33.7734,34.76
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q7ni-2.PNG,56.3168,54.0209,51.7971,49.6549,47.6056,46.4432,45.4713,43.8443,41.4849,40.1457,38.6512,37.7703,36.1286,35.6925,34.5056,34.5733,33.9116,34.5062,34.4,32.7727,28.749,25.6311,23.0427,20.5664,16.9667,14.6929,11.9304,10.3124,8.41413,8.41481,10.7881,13.34,15.4262,17.2168,19.8098,22.9347,24.9177,27.7652,31.2416,33.8007,37.9218,41.0808,43.9732,47.1298,50.0323,52.9456,55.8681,58.7985,61.7355,64.6783,66.8345,63.8971,60.9658,58.0415,55.1254,52.2187,49.3232,46.165,43.2805,40.1202,36.2989,33.1367,29.9745,27.1378,23.9769,22.0453,19.4418,16.9698,14.6957,11.9328,9.91847,9.29326,9.61005,11.6577,13.3375,16.1071,18.3692,21.3769,24.4238,27.4967,30.5368,34.1116,33.8071,33.797,35.065,33.6583,35.4992,36.5993,36.9436,38.4987,39.5969,40.66,41.9113,43.3345,44.9132,45.8315,47.7058,49.6907,51.7735,53.9427
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q8-2.PNG,73.9951,72.0019,69.0127,66.0245,63.0375,59.9603,56.9712,53.8355,50.7914,47.8459,44.8521,41.7998,38.8034,36.8062,33.767,30.7526,27.7701,24.7722,21.7749,18.7785,15.7834,12.7907,9.80232,6.75259,3.7526,0.752704,1.2475,4.24744,7.24743,10.2974,13.2474,16.2474,19.2474,22.2705,25.2474,28.2656,31.3122,34.2624,36.2616,39.2605,42.2596,45.2922,48.2894,51.287,54.3311,57.3267,60.3228,63.3192,66.278,66.2548,66.2772,66.2474,65.317,64.3727,61.3788,58.3855,55.393,52.3343,49.3395,46.3455,43.2943,40.2978,37.3018,35.3049,32.3102,29.2474,26.267,23.2695,20.2474,17.2474,14.2474,11.2474,8.30949,5.34445,2.46548,1.26256,2.93332,5.7526,8.75259,11.7526,14.7526,17.7526,20.7526,23.7526,26.7526,29.7526,32.7526,35.7662,37.7655,40.801,43.7976,46.7948,49.7922,52.903,55.8949,58.8877,61.8811,64.9443,67.9358,71.0054
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q8c-1.PNG,60.6757,58.9473,56.6068,54.4782,51.818,50.1463,48.4517,47.277,44.6096,45.0099,43.8989,44.121,43.7902,44.6669,44.9039,45.4927,44.499,40.68,38.1863,34.0968,30.4187,26.376,22.8559,18.9418,15.9221,12.9698,8.96133,7.68168,7.44345,9.26292,11.3368,14.7959,18.5288,22.4949,26.3897,30.3449,33.3397,37.3621,41.4044,45.3986,49.4513,53.5147,56.5053,60.5743,64.4845,68.3781,72.3504,73.3387,70.3508,66.4801,62.5668,58.5824,54.6003,51.5216,47.537,43.4669,39.4078,35.3635,31.3398,28.3454,24.3466,20.4049,16.5519,12.8673,9.54836,7.08124,5.80924,7.16593,10.1466,13.7316,17.5545,20.1279,24.1399,28.184,31.8691,35.9617,39.7308,42.5853,45.4927,43.9094,44.6669,42.7932,43.2901,43.8989,45.0099,44.6096,46.3982,48.4517,50.738,51.818,54.4782,56.6068,54.6018,50.2785,45.9838,44.5842,47.3975,49.5403,53.1915,57.5392
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q8c-2.PNG,71.1437,71.5286,70.0689,69.7192,71.4946,71.4044,69.421,66.4219,63.4048,60.405,57.4251,54.4659,51.4279,48.4295,45.4061,42.4064,39.4068,36.4072,33.4078,30.4035,27.4037,24.404,21.4044,18.4129,15.4151,12.4184,9.40805,6.41113,3.41961,1.41011,2.92909,5.7594,8.70413,11.677,15.6025,18.6019,21.6014,24.6356,27.6316,30.6284,33.6807,36.674,39.6683,42.6634,45.6591,48.6554,51.6521,54.7013,57.696,60.6911,63.642,65.6407,62.6427,59.6449,56.6474,53.6501,50.6166,47.6177,44.6605,41.665,38.6222,35.6761,32.6265,29.6006,26.6009,23.6011,20.6015,16.6023,13.6031,10.6044,7.60666,4.61196,1.63677,1.44494,4.44896,7.42981,10.4217,13.5025,16.4841,19.4714,22.4109,25.4097,28.4089,31.4082,34.4409,37.4378,40.4351,43.4328,46.4307,49.429,52.4683,55.426,58.4247,61.4236,64.4226,67.4216,70.4513,70.6277,70.9307,70.3722
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q8ci-2.PNG,94.6021,88.357,85.0941,82.0687,79.7038,78.0663,78.9795,81.432,85.0342,92.6765,93.3139,82.4006,71.7808,64.0197,56.4624,49.9717,45.9201,44.5626,46.036,50.0279,56.084,63.6781,73.5569,82.8526,90.5584,97.7183,95.7828,87.5676,79.9416,71.0023,68.4323,66.5161,66.636,69.5127,72.4965,76.7334,86.0145,83.1384,78.2954,86.1104,80.6236,74.2345,70.6292,67.4616,62.4876,61.2666,63.4794,68.0875,75.4806,67.6664,58.6308,66.2541,72.7549,65.6038,62.2517,61.5705,64.3562,66.0715,68.8769,73.9984,64.5181,56.201,49.8591,45.5681,43.7832,44.853,48.7269,55.1103,62.6232,70.3678,80.3147,86.5951,82.4442,80.3738,77.7154,77.9504,79.7675,83.2519,86.0747,91.4908,91.7439,82.2719,73.6427,66.4626,59.0723,52.8646,49.1827,48.2444,49.7805,53.1311,55.4386,48.7059,48.4209,49.8174,51.7082,57.4683,65.2518,72.0816,81.2619,89.7188
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q8i-1.PNG,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q8i-1_.PNG,59.7119,57.719,54.7307,52.7392,49.7533,47.7636,44.7809,42.7937,39.8154,37.8318,34.7318,32.7456,29.7698,27.7887,24.6834,22.699,19.7284,17.6147,14.5374,12.6577,9.50614,7.50617,4.50626,2.71564,1.15694,3.64724,5.86265,8.73696,10.9272,13.8335,15.7906,18.7432,20.7191,23.6906,25.6753,28.7798,30.7612,33.6322,35.7239,38.8233,40.8072,43.7857,45.6735,48.8694,50.8547,53.7315,55.8224,58.9168,60.903,63.8837,66.7683,64.8777,61.7905,59.8004,56.9317,54.8284,51.7406,49.7506,46.767,44.6776,41.6908,39.7007,36.7176,34.7305,31.6409,29.6509,26.6685,24.5793,21.5911,19.6011,16.6204,14.6377,11.6747,9.71197,6.5777,3.64724,1.82386,1.50674,3.50633,6.57557,8.55934,11.5455,13.6466,16.7682,18.6089,21.8665,23.8362,26.965,28.9333,31.8931,33.8703,36.9883,38.9636,41.9309,43.9115,46.8856,48.8701,51.849,53.8363,56.8188
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q8n-2.PNG,60.9817,58.9861,56.9909,53.9987,52.0044,49.1055,47.0208,43.9529,41.9577,39.9631,36.9046,34.9077,31.9131,29.9173,26.9247,24.9307,22.8723,19.8505,17.8784,14.8843,12.8895,9.90133,7.91419,5.93569,3.02149,1.3143,2.37158,4.26877,7.21937,9.2042,11.1944,14.1849,16.1806,19.1757,21.244,24.2323,26.226,28.2206,31.2138,33.2099,36.2049,38.1627,41.2589,43.2538,45.2492,48.3155,50.3983,53.3844,55.3759,58.3642,60.3571,58.3642,55.3759,53.3844,50.3089,48.243,45.1939,43.1959,41.2589,38.1627,36.1634,33.1646,31.1656,28.1673,26.1687,24.1703,21.1732,19.1757,16.1495,14.1495,11.1495,9.1495,7.1495,4.1495,2.1495,0.850504,2.8505,5.8505,7.8505,9.8505,12.8505,14.8505,17.8784,19.8756,22.8723,24.9307,26.9247,29.9173,31.9131,34.9077,36.9723,39.9631,42.041,44.0324,47.0208,49.1055,52.0908,54.0819,57.0698,59.0624
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q8ni-1.PNG,3.04138,3.04138,3.04138,3.04138,3.04138,3.04138,3.04138,3.04138,3.04138,3.04138,3.04138,3.04138,3.04138,2.06155,2.06155,2.06155,2.06155,2.06155,2.06155,2.06155,2.06155,2.06155,2.06155,2.06155,2.06155,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,1.11803,2.06155,2.06155,2.06155,2.06155,2.06155,2.06155,2.06155,2.06155,2.06155,2.06155,2.06155,2.06155
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q9-2.PNG,59.5526,56.9747,53.6059,50.3296,47.1651,45.5493,42.6875,40.0212,38.4156,37.6822,37.7172,37.3182,37.3726,37.8784,39.7938,42.0261,45.5787,41.8683,38.7213,34.5996,30.7051,26.8416,23.9734,19.8626,15.7582,12.0827,8.69824,6.62652,4.4396,5.43225,8.56204,11.47,15.5916,19.5132,23.4614,26.4327,30.4032,34.3806,38.3626,42.3481,45.3389,49.3283,53.3931,57.3802,60.4534,64.4382,68.5114,72.5903,75.6801,78.4728,78.4728,76.7904,72.6995,69.5071,65.5253,61.4494,57.4661,54.3897,50.404,46.3361,42.3481,39.3587,35.4868,31.5221,27.4245,23.4614,20.4984,16.5685,12.6825,8.8982,6.23911,4.59644,6.10966,8.69824,11.1986,15.2187,19.2824,23.0248,26.8416,30.0015,33.8588,37.7459,42.1049,44.7962,44.7962,43.1352,40.8166,38.823,38.199,37.0475,38.2759,38.0841,38.7067,40.1765,42.001,44.8175,47.0426,49.5272,52.7775,56.1247
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q9c-2.PNG,71.773,69.7786,67.7846,65.791,63.7978,61.805,59.8127,57.8209,55.8297,53.8392,51.8494,49.8604,47.8724,45.78,43.7893,40.8051,38.817,36.8301,34.8448,32.8612,30.8798,28.9009,26.9251,24.9532,22.8189,20.8424,18.8708,16.7376,14.6353,11.6509,9.66661,7.6905,5.58455,3.58994,1.60878,0.794751,2.51637,4.73028,6.63898,8.58932,10.5583,12.7091,14.6704,17.6287,19.608,21.591,23.577,25.6888,27.6698,29.6533,31.7704,30.6458,28.6612,26.679,24.5708,22.5837,20.5991,18.6178,15.5154,13.5288,11.5467,9.44901,7.45542,5.46652,3.44084,1.46249,0.662123,2.8974,4.76387,6.70776,8.88541,10.8282,13.7731,15.748,17.8873,19.8559,21.8301,23.969,25.9386,27.9125,29.89,31.8702,33.8528,35.8372,37.8234,39.8109,42.7944,44.8922,46.8787,48.8663,50.8548,52.8442,54.8344,56.8253,58.8167,60.8088,62.8013,64.7944,66.7878,68.7816
square,C:/Users/Jonna/Desktop/ups/vision/Practica_3/Preparacion_dataset/assets\square\q9ci-2.PNG,22.2037,21.2066,20.2097,19.2132,18.2171,17.2214,16.2262,14.238,13.1586,12.1599,11.1614,10.1632,9.16543,7.17173,6.17641,5.18288,4.15823,3.16309,2.17242,0.38466,0.92857,1.89117,2.87938,3.87364,4.87025,6.99015,7.97349,8.96051,9.95013,10.9416,11.9346,12.9286,14.919,16.0314,17.0211,18.012,19.0039,19.9966,21.8992,22.8974,23.8957,24.8942,25.8927,26.8914,28.889,29.888,30.887,31.886,32.8852,33.8843,35.8828,34.8835,33.8843,32.8852,31.886,30.887,29.888,27.8902,26.8914,25.8927,24.8942,23.8957,22.8974,20.9012,19.9035,18.9059,17.9086,16.9117,15.9151,13.9234,12.9286,11.9346,10.9416,9.95013,8.96051,6.86643,5.86802,4.87025,3.87364,2.87938,1.89117,0.92857,1.19737,2.23721,3.20793,4.19244,5.18288,6.17641,8.30693,9.28929,10.275,11.2633,12.2535,13.2451,15.2317,16.2262,17.2214,18.3343,19.3244,20.3155
